"DISCOUNT_ID","DISCOUNT_CODE","DESCRIPTION","TAG","DISCOUNT_START_DATE","DISCOUNT_END_DATE","needsOffers?","CNT"
"41193","CHH91VS36","$134.99 CONTV, 4 Pay, STB, Pano Modem & CHSIULT for 36 mo","","02-Jul-19","29-Apr-20","YES","2","false"
"41303","RK192SX24","$154.99 CONTV/4 PAYS/STB/CHSIULT/CDTPMR for 12 mo.","","12-Jul-19","31-Dec-20","YES","2","false"
"41304","RK192SX24A","$164.99 CONTV/4 PAYS/STB/CHSIULT/CDTPMR for 12 mo.","","12-Jul-19","31-Dec-20","YES","2","false"
"41299","RK192VG24","$144.99 Ultimate TV, Receiver and Ultimate Data for 12 mo.","","12-Jul-19","31-Dec-20","YES","2","false"
"41300","RK192VG24A","$149.99 Ultimate TV, Receiver and Ultimate Data for 12 mo.","","12-Jul-19","31-Dec-20","YES","2","false"
"41302","RK192VG24F","$139.99 Ultimate TV, Receiver and Ultimate Data for 12 mo.","","12-Jul-19","31-Dec-20","YES","2","false"
"41305","RK192VS24","$124.99 CONTV, 4 pays, STB, CHSIULT for 12 mo.","","12-Jul-19","31-Dec-20","YES","2","false"
"41306","RK192VS241","$134.99 CONTV, 4 pays, STB, CHSIULT for 12 mo.","","12-Jul-19","31-Dec-20","YES","2","false"
"41473","BN192S324U","$169.99 CONTV, STB, CHSIULT and Premier CDT for 12 mo.","","13-Aug-19","29-Jun-20","YES","2","false"
"41313","QC192PH324","$139.99 Ultimate TV/GIG/Pano/CHL Auto 12 mo. w/2yr SA","","15-Aug-19","30-Jun-20","YES","2","false"
"41324","QC192PH324","$149.99 Ultimate TV/STB/GIG/Pano/CHL Auto 12 mo. w/2yr SA","","15-Aug-19","30-Jun-20","YES","2","false"
"41329","QC192PH424","$159.99 CONTULT/STB/CHSIGIG/Pano/CDTPMR/CHLAUTO 12 mo 2yr SA","","15-Aug-19","30-Jun-20","YES","2","false"
"41315","QC192PH424","$149.99 Ultimate TV/GIG/Pano/CDTPMR/CHLAUTO 12 mo w/2yr SA","","15-Aug-19","30-Jun-20","YES","2","false"
"41314","QC92PH324N","$149.99 Ultimate TV/GIG/Pano/CHL Auto 12 mo. ","","15-Aug-19","30-Jun-20","YES","2","false"
"41326","QC92PH324N","$159.99 Ultimate TV/STB/GIG/Pano/CHL Auto for 12 mo.","","15-Aug-19","30-Jun-20","YES","2","false"
"41331","QC92PH424N","$169.99 CONTULT/STB/CHSIGIG/Pano/CDTPMR/CHLAUTO for 12 mo.","","15-Aug-19","30-Jun-20","YES","2","false"
"41316","QC92PH424N","$159.99 Ultimate TV/GIG/Pano/CDTPMR/CHLAUTO 12 mo ","","15-Aug-19","30-Jun-20","YES","2","false"
"41451","CR191DP24","$49.99 CHSIPRF100 or $69.99 Ultimate Data for 24 mo.","","03-Sep-19","29-Apr-20","YES","2","false"
"41530","CR191DP24","$49.99 CHSIPRF100 or $69.99 Ultimate Data for 24 mo.","","03-Sep-19","29-Apr-20","YES","2","false"
"41466","CR191DUL24","Back Pocket Offer - Free Unlimited Data Add-On for 24 mo.","","03-Sep-19","29-Jun-20","YES","2","false"
"41574","BR9BP324NU","$119.99 CONTV/CTV4PAY/STB/CHSIP150/CHLAUTO for 12 mo.","","01-Oct-19","29-Jun-20","YES","2","false"
"41573","BR9BP324NU","$109.99 CONTV/4PAY/CHSIP100/CHLAUTO for 12 mo.","","01-Oct-19","29-Jun-20","YES","2","false"
"41572","BR9BP324SU","$109.99 CONTV/4PAY/STB/CHSIP150/CHLAUTO for 12 mo. 2yr SA","","01-Oct-19","29-Jun-20","YES","2","false"
"41571","BR9BP324SU","$99.99 CONTV/4PAY/CHSIP150/CHLAUTO for 12 mo. 2yr SA","","01-Oct-19","29-Jun-20","YES","2","false"
"41454","CR192DU24","$59.99 Ultimate or $64.99 Gigablast Internet for 24 mo.","","01-Oct-19","29-Apr-20","YES","2","false"
"41545","SR91GX24NU","$139.99 Ultimate TV, STB, CHSIULT & CDTPMR for 12mo.","","01-Oct-19","29-Apr-20","YES","2","false"
"41544","SR91GX24NU","$129.99 Ultimate TV, CHSIULT & CDTPMR for 12 mo.","","01-Oct-19","29-Apr-20","YES","2","false"
"41543","SR91GX24SU","$129.99 Ultimate TV, STB, CHSIULT & CDTPMR for 12mo w/2yr SA","","01-Oct-19","29-Apr-20","YES","2","false"
"41542","SR91GX24SU","$119.99 Ultimate TV, CHSIULT & CDTPMR for 12 mo w/2yr SA","","01-Oct-19","29-Apr-20","YES","2","false"
"41729","BN194S324U","$169.99 CONTV, STB, CHSIULT and Premier CDT for 24 mo.","","23-Oct-19","29-Jun-20","YES","2","false"
"41750","SNL2PV15","Seasonal 2P Video + CHSI or CDT $15.99 up to 9 mos","","01-Nov-19","31-Dec-20","YES","2","false"
"41752","SNL2PVFR9","Seasonal 2P Video + (CHSI or CDT) Last Resort $9.99 to 9 mos","","01-Nov-19","31-Dec-20","YES","2","false"
"41854","AC194CA12","$25 Contour Starter or $50 Contour TV + Receiver for 12 mo.","","07-Jan-20","29-Jun-20","YES","2","false"
"41701","BN194GX24","$139.99 Ult TV, STB, CHSIULT and CDTPMR for 12 mo w/2yr SA ","","07-Jan-20","29-Jun-20","YES","2","false"
"41703","BN194GX24N","$149.99 Ult TV, STB, CHSIULT and CDTPMR for 12 mo ","","07-Jan-20","29-Jun-20","YES","2","false"
"41711","BN194PH324","$179.99/CONTVULT/R2 DVR/STB/CHSIGIG/CHLAUTO 24 mo. 2yr SA","","07-Jan-20","29-Jun-20","YES","2","false"
"41713","BN194PH424","$189.99 CONTULT/R2/STB/CHSIGIG/CDTPMR/CHLAUTO 24 MO 2yr SA","","07-Jan-20","29-Jun-20","YES","2","false"
"41692","BN194SX24","$119.99 CONTV/4 PAY/STB/CHSIULT/CDTPMR for 12 mo. w/2yr SA","","07-Jan-20","29-Jun-20","YES","2","false"
"41693","BN194SX24N","$129.99 CONTV/4 PAY/STB/CHSIULT/CDTPMR for 12 mo. ","","07-Jan-20","29-Jun-20","YES","2","false"
"41698","BN194VG24","$139.99 Utimate TV/STB and Ultimate Data for 12 mo. w/2yr SA","","07-Jan-20","29-Jun-20","YES","2","false"
"41700","BN194VG24N","$149.99 Utimate TV/STB and Ultimate Data for 12 mo.","","07-Jan-20","29-Jun-20","YES","2","false"
"41690","BN194VS24","$119.99 CONTV/4 PAY/STB/CHSIULT for 12 mo. w/2yr SA","","07-Jan-20","29-Jun-20","YES","2","false"
"41691","BN194VS24N","$129.99 CONTV/4 PAY/STB/CHSIULT for 12 mo.  ","","07-Jan-20","29-Jun-20","YES","2","false"
"41712","BN94PH324N","$189.99/CONTVULT/R2 DVR/STB/CHSIGIG/CHLAUTO for 24 mo. ","","07-Jan-20","29-Jun-20","YES","2","false"
"41714","BN94PH424N","$199.99 CONTULT/R2/STB/CHSIGIG/CDTPMR/CHLAUTO for 24 mo.","","07-Jan-20","29-Jun-20","YES","2","false"
"42025","EO194GD36","$99.99 1 GIG, Pano, CHLAUTO, CSP Receiver & CCC for 36 mo.","","07-Jan-20","29-Jun-20","YES","2","false"
"42024","EO194SD36","$79.99 CSHIULT, CSP and CHL Automation for 36 mo.","","07-Jan-20","29-Jun-20","YES","2","false"
"42037","BN01SX24U1","$134.99 CONTV, STB, CHSIULT and Premier CDT for 24 mo.","","15-Jan-20","29-Jun-20","YES","2","false"
"42039","BN01SX24U1","$134.99 CONTV, STB, CHSIULT and Premier CDT for 12 mo.","","15-Jan-20","29-Jun-20","YES","2","false"
"42040","BN01SX324U","$144.99 CONTV, STB, CHSIULT and Premier CDT for 12 mo.","","15-Jan-20","29-Jun-20","YES","2","false"
"42038","BN01SX324U","$144.99 CONTV, STB, CHSIULT and Premier CDT for 24 mo.","","15-Jan-20","29-Jun-20","YES","2","false"
"42161","RDM2E2012","2P w/D $20 Off CHSI Ess + (TV Ess or CDT Ess) min 12 mos","","21-Feb-20","31-Dec-20","YES","2","false"
"9947","TR181BB24","$124.99 Contour TV, STB, Pref 100 data + Premier CDT for 12 ","","17-Apr-18","29-Jun-20","YES","3","false"
"9946","TR181DS12","$47.99 CHSIESS/$68.99 CHSIP100/$94.99 CHSIULT for 12 mo.","","17-Apr-18","29-Apr-20","YES","3","false"
"40208","CHH82BX36","$119.99 CONTV/STB/CHSIP100/PANO/CDTPMR for 36 mo.","","26-Oct-18","29-Apr-20","YES","3","false"
"40206","CHH82VB36","$114.99 CONTV, STB, MODEM, CHSIP100 for 36 mo.","","26-Oct-18","29-Apr-20","YES","3","false"
"40500","TR184BX24N","$109.99 CONTV/STB/CHSIPRF100/CDTPMR for 12mo","","17-Dec-18","29-Jun-20","YES","3","false"
"40499","TR184BX24N","$99.99 CONTV/CHSIPRF100/CDTPMR for 12mo","","17-Dec-18","29-Jun-20","YES","3","false"
"40498","TR184BX24S","$99.99 CONTV/STB/CHSIPRF100/CDTPMR for 12mo w/2yr SA ","","17-Dec-18","29-Jun-20","YES","3","false"
"40497","TR184BX24S","$89.99 CONTV/CHSIPRF100/CDTPMR for 12mo w/2yr SA","","17-Dec-18","29-Jun-20","YES","3","false"
"40494","TR184LX24N","$99.99 Contour TV, Preferred 100 Data for 12mo.","","17-Dec-18","29-Jun-20","YES","3","false"
"40495","TR184LX24S","$79.99 Contour TV, Preferred 100 Data for 12mo w/2yr SA","","17-Dec-18","29-Jun-20","YES","3","false"
"40493","TR184LX24S","$89.99 Contour TV, Preferred 100 Data for 12mo w/2yr SA","","17-Dec-18","29-Jun-20","YES","3","false"
"41361","AC191DG12","$99.99 1 GIG data for 12 mo. w/1yr SA","","27-Feb-19","29-Jun-20","YES","3","false"
"40846","AC191DG12","$99.99 1 GIG data for 12 mo. w/1yr SA","","27-Feb-19","29-Jun-20","YES","3","false"
"40750","BN191BX24","$79.99 CONTV/CHSIPRF100/CDTPMR for 12 mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","3","false"
"40751","BN191BX24N","$89.99 CONTV/CHSIPRF100/CDTPMR for 12 mo.","","02-Apr-19","29-Jun-20","YES","3","false"
"40888","BN191BX24U","$99.99 CONTV/HBO/STB/CHSIPRF100/CDTPMR for 24mo w/2yr SA ","","02-Apr-19","29-Jun-20","YES","3","false"
"40887","BN191BX24U","$99.99 CONTV/STB/CHSIPRF100/CDTPMR for 12mo w/2yr SA ","","02-Apr-19","29-Jun-20","YES","3","false"
"41010","BN191BX24U","$89.99 CONTV/CHSIPRF100/CDTPMR for 12mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","3","false"
"40765","BN191VB24","$89.99 Contour TV + Preferred 100 data for 12 mo. w/2yr SA","","02-Apr-19","29-Jun-20","YES","3","false"
"40771","BN191VB24N","$99.99 Contour TV + Preferred 100 data for 12 mo.","","02-Apr-19","29-Jun-20","YES","3","false"
"40890","BN191VB24U","$89.99 Contour TV, HBO, STB, Pref 100 Data for 24mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","3","false"
"40889","BN191VB24U","$89.99 Contour TV + Preferred 100 data for 12 mo. w/2yr SA","","02-Apr-19","29-Jun-20","YES","3","false"
"41008","BN191VB24U","$79.99 Contour TV + Preferred 100 data for 12 mo. w/2yr SA","","02-Apr-19","29-Jun-20","YES","3","false"
"40891","BN91BX24NU","$109.99 CONTV/STB/CHSIPRF100/CDTPMR for 12mo","","02-Apr-19","29-Jun-20","YES","3","false"
"41011","BN91BX24NU","$99.99 CONTV/CHSIPRF100/CDTPMR for 12mo","","02-Apr-19","29-Jun-20","YES","3","false"
"40892","BN91BX24NU","$109.99 CONTV/HBO/STB/CHSIPRF100/CDTPMR for 24mo ","","02-Apr-19","29-Jun-20","YES","3","false"
"40886","BN91VB24NU","$99.99 Contour TV, HBO, STB, Pref 100 Data for 24mo  ","","02-Apr-19","29-Jun-20","YES","3","false"
"41009","BN91VB24NU","$89.99 Contour TV + Preferred 100 data for 12 mo.","","02-Apr-19","29-Jun-20","YES","3","false"
"40885","BN91VB24NU","$99.99 Contour TV + Preferred 100 data for 12 mo. ","","02-Apr-19","29-Jun-20","YES","3","false"
"41174","AC191DG12","$99.99 1 GIG data for 12 mo. w/1yr SA","","23-May-19","29-Jun-20","YES","3","false"
"41362","AC191DG12","$99.99 1 GIG data for 12 mo. w/1yr SA","","23-May-19","29-Jun-20","YES","3","false"
"41175","AC191DG12N","$109.99 1 GIG data for 12 mo.","","23-May-19","29-Jun-20","YES","3","false"
"41370","AC191DG12N","$109.99 1 GIG data for 12 mo.","","23-May-19","29-Jun-20","YES","3","false"
"41307","RK192BX24","$129.99 Contour TV, STB, PREF 150 Data + Prem CDT for 12 mo.","","12-Jul-19","31-Dec-20","YES","3","false"
"41297","RK192VB24","$94.99 Contour TV, STB & Preferred 100 data for 12 mo.","","12-Jul-19","31-Dec-20","YES","3","false"
"41296","RK192VB24","$94.99 Contour TV, STB & Preferred 100 data 12 mo. w/2yr SA","","12-Jul-19","31-Dec-20","YES","3","false"
"41298","RK192VB241","$104.99 Contour TV, STB & Preferred 100 data for 12 mo","","12-Jul-19","31-Dec-20","YES","3","false"
"41301","RK192VB242","$114.99 Contour TV, STB & Preferred 100 data for 12 mo","","12-Jul-19","31-Dec-20","YES","3","false"
"41246","CR191DX12","$49.99 P100, $59.99 Ult or $69.99 1Gig data for 12 mo.","","29-Jul-19","29-Apr-20","YES","3","false"
"41710","RKFSX0512W","Add Cox Complete Care for $5 for 12 mos","","17-Oct-19","31-Dec-20","YES","3","false"
"41654","CR191DX12","$49.99 P150, $59.99 Ult or $69.99 1Gig data for 12 mo.","","01-Nov-19","29-Apr-20","YES","3","false"
"41769","CR192D1P24","$39.99 P150, $54.99 Ult or $69.99 1Gig data for 24 mo.","","01-Nov-19","29-Apr-20","YES","3","false"
"41638","CR192D1P24","$39.99 P150, $54.99 Ult or $69.99 1Gig data for 24 mo.","","01-Nov-19","29-Apr-20","YES","3","false"
"41637","CR192DO24","$49.99 P150, $59.99 Ult or $69.99 1Gig data for 24 mo.","","01-Nov-19","29-Apr-20","YES","3","false"
"41725","EO194BX24","$100.99 CONTV,STB,Modem,CHSIPRF150,Prem CDT x12 mo w/2yr SA","","05-Dec-19","29-Jun-20","YES","3","false"
"41731","EO194BX24","$90.99 CONTV,Modem,CHSIPRF150,Prem CDT x12 mo w/2yr SA","","05-Dec-19","29-Jun-20","YES","3","false"
"41730","EO194BX24N","$100.99 CONTV,Modem,CHSIPRF150,Prem CDT x12 mo ","","05-Dec-19","29-Jun-20","YES","3","false"
"41727","EO194BX24N","$110.99 CONTV,STB,Modem,CHSIPRF150,Prem CDT x12 mo","","05-Dec-19","29-Jun-20","YES","3","false"
"41742","EO194DP12","$70.99 Preferred 150 Data & Modem Rental for 12 mo/1yr SA","","05-Dec-19","29-Jun-20","YES","3","false"
"41743","EO194DP12","$60.99 Preferred 150 Data & Modem Rental for 12 mo/1yr SA","","05-Dec-19","29-Jun-20","YES","3","false"
"41740","EO194DP12N","$80.99 Preferred 150 Data & Modem Rental for 12 mo.","","05-Dec-19","29-Jun-20","YES","3","false"
"41741","EO194DP12N","$70.99 Preferred 150 Data & Modem Rental for 12 mo.","","05-Dec-19","29-Jun-20","YES","3","false"
"41736","EO194LX24","$90.99 Contour TV, Modem + CHSIPR150 Data for 12 mo w/2yr SA","","05-Dec-19","29-Jun-20","YES","3","false"
"41737","EO194LX24","$100.99 CONTV, Modem + CHSIPR150 Data for 12 mo w/2yr SA","","05-Dec-19","29-Jun-20","YES","3","false"
"41738","EO194LX24N","$100.99 Contour TV, Modem + CHSIPR150 Data for 12 mo.","","05-Dec-19","29-Jun-20","YES","3","false"
"41739","EO194LX24N","$110.99 Contour TV, Modem + CHSIPR150 Data for 12 mo.","","05-Dec-19","29-Jun-20","YES","3","false"
"41684","BN194BX24","$99.99 CONTV/STB/CHSIPRF150/CDTPMR for 12 mo w/2yr SA.","","07-Jan-20","29-Jun-20","YES","3","false"
"41685","BN194BX24N","$109.99 CONTV/STB/CHSIPRF150/CDTPMR for 12 mo.","","07-Jan-20","29-Jun-20","YES","3","false"
"41682","BN194VB24","$99.99 CONTV, Receiver, P150 Internet  for 12 mo. w/2yr SA","","07-Jan-20","29-Jun-20","YES","3","false"
"41683","BN194VB24N","$109.99 CONTV, Receiver, P150 Internet  for 12 mo.","","07-Jan-20","29-Jun-20","YES","3","false"
"41784","EO194BX24","$110.98 CONTV,STB,Modem,CHSIPRF150,Prem CDT x12 mo w/2yr SA","","07-Jan-20","29-Jun-20","YES","3","false"
"41785","EO194BX24N","$120.98 CONTV,STB,Modem,CHSIPRF150,Prem CDT x12 mo","","07-Jan-20","29-Jun-20","YES","3","false"
"41776","EO194DP12","$70.99 Preferred 150 Data & Modem Rental for 12 mo/1yr SA","","07-Jan-20","29-Jun-20","YES","3","false"
"41775","EO194DP12","$60.99 Preferred 150 Data & Modem Rental for 12 mo/1yr SA","","07-Jan-20","29-Jun-20","YES","3","false"
"41777","EO194DP12N","$70.99 Preferred 150 Data & Modem Rental for 12 mo","","07-Jan-20","29-Jun-20","YES","3","false"
"41778","EO194DP12N","$80.99 Preferred 150 Data & Modem Rental for 12 mo","","07-Jan-20","29-Jun-20","YES","3","false"
"42023","EO194DP24","$44.99 Preferred 150 + Modem Rental for 24 mo.","","07-Jan-20","29-Jun-20","YES","3","false"
"41779","EO194LX24","$110.98 CONTV, Modem + CHSIPR150 Data for 12 mo w/2yr SA","","07-Jan-20","29-Jun-20","YES","3","false"
"41781","EO194LX24N","$120.98 CONTV, Modem + CHSIPR150 Data for 12 mo.","","07-Jan-20","29-Jun-20","YES","3","false"
"42049","EO194BX24","$100.99 CONTV,STB,Modem,CHSIPRF150,Prem CDT x12 mo w/2yr SA","","06-Feb-20","29-Jun-20","YES","3","false"
"42050","EO194BX24","$90.99 CONTV,Modem,CHSIPRF150,Prem CDT x12 mo w/2yr SA","","06-Feb-20","29-Jun-20","YES","3","false"
"42060","EO194BX24N","$110.99 CONTV,STB,Modem,CHSIPRF150,Prem CDT x12 mo","","06-Feb-20","29-Jun-20","YES","3","false"
"42061","EO194BX24N","$100.99 CONTV,Modem,CHSIPRF150,Prem CDT x12 mo ","","06-Feb-20","29-Jun-20","YES","3","false"
"42042","EO194DP12","$60.99 Preferred 150 Data & Modem Rental for 12 mo/1yr SA","","06-Feb-20","29-Jun-20","YES","3","false"
"42041","EO194DP12","$70.99 Preferred 150 Data & Modem Rental for 12 mo/1yr SA","","06-Feb-20","29-Jun-20","YES","3","false"
"42044","EO194DP12N","$80.99 Preferred 150 Data & Modem Rental for 12 mo.","","06-Feb-20","29-Jun-20","YES","3","false"
"42043","EO194DP12N","$70.99 Preferred 150 Data & Modem Rental for 12 mo.","","06-Feb-20","29-Jun-20","YES","3","false"
"42045","EO194LX24","$100.99 CONTV, Modem + CHSIPR150 Data for 12 mo w/2yr SA","","06-Feb-20","29-Jun-20","YES","3","false"
"42046","EO194LX24","$90.99 Contour TV, Modem + CHSIPR150 Data for 12 mo w/2yr SA","","06-Feb-20","29-Jun-20","YES","3","false"
"42048","EO194LX24N","$100.99 Contour TV, Modem + CHSIPR150 Data for 12 mo.","","06-Feb-20","29-Jun-20","YES","3","false"
"42047","EO194LX24N","$110.99 Contour TV, Modem + CHSIPR150 Data for 12 mo.","","06-Feb-20","29-Jun-20","YES","3","false"
"42278","CR192DO24","$49.99 P150, $59.99 Ult or $69.99 1Gig data for 24 mo.","","09-Mar-20","29-Apr-20","YES","3","false"
"9900","AC181CK12U","Add any Pak for $5/mo for 12 mo.","","06-Apr-18","29-Jun-20","YES","4","false"
"9899","AC81CK112U","Add any Video Pak for $8.50/mo for 12 mo.","","06-Apr-18","29-Jun-20","YES","4","false"
"10174","AC182V112U","$5 Record 2 DVR service for 12 mo.","","10-Jul-18","30-Mar-20","YES","4","false"
"10175","AC182V212U","$5 Record 2 C2 DVR service for 12 mo.","","10-Jul-18","30-Mar-20","YES","4","false"
"40244","AC183CK24U","Add Paks for $8.50 each for 24 mo.","","02-Oct-18","29-Jun-20","YES","4","false"
"40496","TR184LX24N","$89.99 Contour TV, Preferred 100 Data for 12mo","","17-Dec-18","29-Jun-20","YES","4","false"
"40178","RKMVX0012","Free R2 or $5 R6 DVR service for 12 mos","","30-Dec-18","31-Dec-20","YES","4","false"
"40180","RKMVX0512","R2 DVR service for $5, R6 for $10 for 12 mos","","30-Dec-18","31-Dec-20","YES","4","false"
"41517","RKMVX0012","Free R2 or $5 R6 DVR service for 12 mos","","30-Jan-19","31-Dec-20","YES","4","false"
"41519","RKMVX0512","R2 DVR service for $5, R6 for $10 for 12 mos","","30-Jan-19","31-Dec-20","YES","4","false"
"41516","RKMVX0012","Free R2 or $5 R6 DVR service for 12 mos","","04-Feb-19","31-Dec-20","YES","4","false"
"41518","RKMVX0512","R2 DVR service for $5, R6 for $10 for 12 mos","","04-Feb-19","31-Dec-20","YES","4","false"
"40880","AC191P112U","Add any 1 Premium for $5/mo for 12mo.","","02-Apr-19","29-Jun-20","YES","4","false"
"40881","AC191P212U","Premiums $8.50 Each for 12 mo. when adding 2 or more","","02-Apr-19","29-Jun-20","YES","4","false"
"40882","AC191PA12U","Add Premiums $5 each for 12 mo.","","02-Apr-19","29-Jun-20","YES","4","false"
"40884","AC191PX12U","Add any Premium for $10 for 12 mo.","","02-Apr-19","29-Jun-20","YES","4","false"
"40774","BN191GH324","$139.99 Ultimate TV/STB/CHSIULT/CHLAUTO for 12 mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","4","false"
"40759","BN191GH324","$129.99 Ultimate TV/CHSIULT/CHLAUTO for 12 mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","4","false"
"40780","BN191GH424","$149.99 Ultimate TV/STB/CHSIULT/CDTPMR & CHLAUTO for 12mo w/","","02-Apr-19","29-Jun-20","YES","4","false"
"40761","BN191GH424","$139.99 Ultimate TV/CHSIULT/CDTPMR & CHLAUTO 12mo w/SA","","02-Apr-19","29-Jun-20","YES","4","false"
"40769","BN191SH324","119.99 CONTV/CTV4Pay/STB/CHSIULT/CHL AUTO 12mo w/2yr SA ","","02-Apr-19","29-Jun-20","YES","4","false"
"40768","BN191SH324","$109.99 CONTV/CTV4Pay/CHSIULT/CHL AUTO 12mo. w/2yr SA","","02-Apr-19","29-Jun-20","YES","4","false"
"40776","BN191SH424","$119.99 CONTV/4 PAY/CHSIULT/CDTPRM/CHLAUTO 12mo w/SA ","","02-Apr-19","29-Jun-20","YES","4","false"
"40777","BN191SH424","$129.99 CONTV/4 PAY/STB/CHSIULT/CDTPRM/CHLAUTO 12mo w/SA","","02-Apr-19","29-Jun-20","YES","4","false"
"40789","BN191VG24","$119.99 Utimate TV and Ultimate Data for 12 mo. w/2yr SA","","02-Apr-19","29-Jun-20","YES","4","false"
"40791","BN191VG24N","$129.99 Utimate TV and Ultimate Data for 12 mo.","","02-Apr-19","29-Jun-20","YES","4","false"
"40785","BN191VS24","$99.99 CONTV, 4 Premiums + Ultimate data for 12 mo. w/2yr SA","","02-Apr-19","29-Jun-20","YES","4","false"
"40787","BN191VS24N","$109.99 CONTV, 4 Premiums + Ultimate Data for 12 mo. ","","02-Apr-19","29-Jun-20","YES","4","false"
"40760","BN91GH324N","$139.99 Ultimate TV/CHSIULT/CHLAUTO for 12 mo.","","02-Apr-19","29-Jun-20","YES","4","false"
"40775","BN91GH324N","$149.99 Ultimate TV/STB/CHSIULT/CHLAUTO for 12 mo.","","02-Apr-19","29-Jun-20","YES","4","false"
"40998","BN91GH324U","$149.99 Ult TV, STB, CHSIULT and CHLAUTO for 12 mo w/2yr SA ","","02-Apr-19","29-Jun-20","YES","4","false"
"40999","BN91GH324U","$149.99 Ult TV, STB, CHSIULT and CHLAUTO for 24 mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","4","false"
"41029","BN91GH324U","$139.99 Ultimate TV/CHSIULT/CHLAUTO for 12mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","4","false"
"40783","BN91GH424N","$159.99 Ultimate TV/STB/CHSIULT/CDTPMR & CHLAUTO for 12mo.","","02-Apr-19","29-Jun-20","YES","4","false"
"40781","BN91GH424N","$149.99 Ultimate TV/CHSIULT/CDTPMR & CHLAUTO 12mo.","","02-Apr-19","29-Jun-20","YES","4","false"
"41004","BN91GH424U","$159.99 Ultimate TV/STB/CHSIULT/CDTPMR/CHLAUTO 12mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","4","false"
"41028","BN91GH424U","$149.99 Ultimate TV/CHSIULT/CDTPMR/CHLAUTO for 12mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","4","false"
"41005","BN91GH424U","$159.99 Ultimate TV/STB/CHSIULT/CDTPMR/CHLAUTO 24mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","4","false"
"40773","BN91SH324N","$129.99 CONTV/CTV4Pay/STB/CHSIULT/CHL AUTO 12mo.","","02-Apr-19","29-Jun-20","YES","4","false"
"40772","BN91SH324N","$119.99 CONTV/CTV4Pay/CHSIULT/CHL AUTO 12mo.","","02-Apr-19","29-Jun-20","YES","4","false"
"40960","BN91SH324U","$129.99 CONTV/4Pay/STB/CHSIULT/CHLAUTO for 12mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","4","false"
"41020","BN91SH324U","$119.99 CONTV/4Pay/CHSIULT/CHLAUTO for 12mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","4","false"
"40961","BN91SH324U","$129.99 CONTV/4Pay/STB/CHSIULT/CHLAUTO for 24mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","4","false"
"40779","BN91SH424N","$139.99 CONTV/4 PAY/STB/CHSIULT/CDTPRM/CHLAUTO 12mo.","","02-Apr-19","29-Jun-20","YES","4","false"
"40778","BN91SH424N","$129.99 CONTV/4 PAY/CHSIULT/CDTPRM/CHLAUTO 12mo.","","02-Apr-19","29-Jun-20","YES","4","false"
"40964","BN91SH424U","$139.99 CONTV/4PAY/STB/CHSIULT/CDTPRM/CHLAUTO 24mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","4","false"
"41022","BN91SH424U","$129.99 CONTV/4PAY/CHSIULT/CDTPRM/CHLAUTO 12mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","4","false"
"40963","BN91SH424U","$139.99 CONTV/4PAY/STB/CHSIULT/CDTPRM/CHLAUTO 12mo w/2yr SA","","02-Apr-19","29-Jun-20","YES","4","false"
"41003","BN9GHN324U","$159.99 Ult TV, STB, CHSIULT and CHLAUTO for 24 mo","","02-Apr-19","29-Jun-20","YES","4","false"
"41001","BN9GHN324U","$159.99 Ult TV, STB, CHSIULT and CHLAUTO for 12 mo","","02-Apr-19","29-Jun-20","YES","4","false"
"41031","BN9GHN324U","$149.99 Ultimate TV/CHSIULT/CHLAUTO for 12mo.","","02-Apr-19","29-Jun-20","YES","4","false"
"41007","BN9GHN424U","$169.99 Ultimate TV/STB/CHSIULT/CDTPMR/CHLAUTO 24mo","","02-Apr-19","29-Jun-20","YES","4","false"
"41006","BN9GHN424U","$169.99 Ultimate TV/STB/CHSIULT/CDTPMR/CHLAUTO 12mo ","","02-Apr-19","29-Jun-20","YES","4","false"
"41030","BN9GHN424U","$159.99 Ultimate TV/CHSIULT/CDTPMR/CHLAUTO for 12mo.","","02-Apr-19","29-Jun-20","YES","4","false"
"40959","BN9SHN324U","$139.99 CONTV/4Pay/STB/CHSIULT/CHLAUTO for 24mo ","","02-Apr-19","29-Jun-20","YES","4","false"
"40958","BN9SHN324U"," $139.99 CONTV/4Pay/STB/CHSIULT/CHLAUTO for 12mo","","02-Apr-19","29-Jun-20","YES","4","false"
"41021","BN9SHN324U","$129.99 CONTV/4Pay/CHSIULT/CHLAUTO for 12mo ","","02-Apr-19","29-Jun-20","YES","4","false"
